65.95683,12.262,2006-05-12,2006

65.958,12.27366,2006-05-12,2006

65.95716,12.27516,2006-05-12,2006

65.95733,12.27333,2006-05-12,2006

65.95083,12.25533,2006-05-12,2006

65.94566,12.25266,2006-05-12,2006

65.9515,12.25633,2006-05-12,2006

65.93183,12.23366,2006-05-12,2006

65.93266,12.23516,2006-05-12,2006

65.94316,12.24533,2006-05-13,2006

65.9415,12.24683,2006-05-13,2006

65.95316,12.26616,2006-05-13,2006

65.95166,12.256,2006-05-13,2006

65.95166,12.25566,2006-05-13,2006

65.9505,12.25483,2006-05-13,2006

65.9505,12.2545,2006-05-13,2006

65.95183,12.25716,2006-05-13,2006

65.9485,12.25066,2006-05-13,2006

65.95833,12.27333,2006-05-14,2006

65.95816,12.273,2006-05-14,2006

65.95216,12.2575,2006-05-14,2006

65.9585,12.27266,2006-05-14,2006

65.95833,12.274,2006-05-14,2006

65.94566,12.2525,2006-05-14,2006

65.952,12.258,2006-05-14,2006

65.95,12.27766,2006-05-14,2006

65.95866,12.28166,2006-05-15,2006

65.95916,12.28233,2006-05-15,2006

65.959,12.28183,2006-05-15,2006

65.9575,12.2325,2006-05-15,2006

65.95716,12.23183,2006-05-15,2006

65.95883,12.228,2006-05-15,2006

65.95,12.25483,2006-05-15,2006

65.95183,12.26933,2006-05-15,2006

65.94866,12.25166,2006-05-15,2006

65.95133,12.25816,2006-05-16,2006

65.9515,12.25933,2006-05-16,2006

65.94966,12.25566,2006-05-16,2006

65.94816,12.25466,2006-05-16,2006

65.94816,12.25383,2006-05-16,2006

65.94816,12.2535,2006-05-16,2006

65.9635,12.283,2006-05-16,2006

65.9515,12.2575,2006-05-16,2006

65.95316,12.26283,2006-05-16,2006

65.95833,12.28133,2006-05-17,2006

65.95833,12.28116,2006-05-17,2006

65.95183,12.25783,2006-05-17,2006

65.93516,12.21516,2006-05-17,2006

65.93916,12.21766,2006-05-17,2006

65.94133,12.23383,2006-05-17,2006

65.94466,12.235,2006-05-17,2006

65.95333,12.26383,2006-05-18,2006

65.9525,12.2585,2006-05-18,2006

65.95133,12.25833,2006-05-18,2006

65.95133,12.25783,2006-05-18,2006

65.95133,12.25666,2006-05-18,2006

65.951,12.25716,2006-05-18,2006

65.942,12.24866,2006-05-18,2006

66.61283,12.24083,2006-05-19,2006

67.78933,12.10933,2006-05-19,2006

